Timestamp;WebRequestCount
2018-05-16 00:00:00;296133.00
2018-05-17 00:00:00;326909.00
2018-05-18 00:00:00;364171.00
2018-05-19 00:00:00;21549.00
2018-05-20 00:00:00;15575.00
2018-05-21 00:00:00;391112.00
2018-05-22 00:00:00;432223.00
2018-05-23 00:00:00;336284.00
2018-05-24 00:00:00;314144.00
2018-05-25 00:00:00;333672.00
2018-05-26 00:00:00;18146.00
2018-05-27 00:00:00;13262.00
2018-05-28 00:00:00;360377.00
2018-05-29 00:00:00;284049.00
2018-05-30 00:00:00;125168.00
2018-05-31 00:00:00;107989.00
2018-06-01 00:00:00;228019.00
2018-06-02 00:00:00;16070.00
2018-06-03 00:00:00;12317.00
2018-06-04 00:00:00;391082.00
2018-06-05 00:00:00;326480.00
2018-06-06 00:00:00;289965.00
2018-06-07 00:00:00;313232.00
2018-06-08 00:00:00;391440.00
2018-06-09 00:00:00;28960.00
2018-06-10 00:00:00;19768.00
2018-06-11 00:00:00;571167.00
2018-06-12 00:00:00;506155.00
2018-06-13 00:00:00;472227.00
2018-06-14 00:00:00;471122.00
2018-06-15 00:00:00;459193.00
2018-06-16 00:00:00;27701.00
2018-06-17 00:00:00;27838.00
2018-06-18 00:00:00;508540.00
2018-06-19 00:00:00;438606.00
2018-06-20 00:00:00;358815.00
2018-06-21 00:00:00;154187.00
2018-06-22 00:00:00;79644.00
2018-06-23 00:00:00;4869.00
2018-06-24 00:00:00;5182.00
2018-06-25 00:00:00;101927.00
2018-06-26 00:00:00;104468.00
2018-06-27 00:00:00;74823.00
2018-06-28 00:00:00;82583.00
2018-06-29 00:00:00;87925.00
2018-06-30 00:00:00;10236.00
2018-07-01 00:00:00;11103.00
2018-07-02 00:00:00;258793.00
2018-07-03 00:00:00;230692.00
2018-07-04 00:00:00;230268.00
2018-07-05 00:00:00;262440.00
2018-07-06 00:00:00;290783.00
2018-07-07 00:00:00;22527.00
2018-07-08 00:00:00;17880.00
2018-07-09 00:00:00;310942.00
2018-07-10 00:00:00;227036.00
2018-07-11 00:00:00;372998.00
2018-07-12 00:00:00;242064.00
2018-07-13 00:00:00;317556.00
2018-07-14 00:00:00;22380.00
2018-07-15 00:00:00;19720.00
2018-07-16 00:00:00;347585.00
2018-07-17 00:00:00;283120.00
2018-07-18 00:00:00;346743.00
2018-07-19 00:00:00;404582.00
2018-07-20 00:00:00;416786.00
2018-07-21 00:00:00;31516.00
2018-07-22 00:00:00;23165.00
2018-07-23 00:00:00;554767.00
2018-07-24 00:00:00;399838.00
2018-07-25 00:00:00;285751.00
2018-07-26 00:00:00;330409.00
2018-07-27 00:00:00;277046.00
2018-07-28 00:00:00;14174.00
2018-07-29 00:00:00;11825.00
2018-07-30 00:00:00;294463.00
2018-07-31 00:00:00;180183.00
2018-08-01 00:00:00;220088.00
2018-08-02 00:00:00;249817.00
2018-08-03 00:00:00;304083.00
2018-08-04 00:00:00;26960.00
2018-08-05 00:00:00;16819.00
2018-08-06 00:00:00;1244211.00
2018-08-07 00:00:00;804093.00
2018-08-08 00:00:00;373469.00
2018-08-09 00:00:00;769737.00
2018-08-10 00:00:00;1140657.00
2018-08-11 00:00:00;43104.00
2018-08-12 00:00:00;25486.00
2018-08-13 00:00:00;950819.00
2018-08-14 00:00:00;731227.00
2018-08-15 00:00:00;246581.00
2018-08-16 00:00:00;1045344.00
2018-08-17 00:00:00;1489123.00
2018-08-18 00:00:00;139441.00
2018-08-19 00:00:00;69774.00
2018-08-20 00:00:00;902526.00
2018-08-21 00:00:00;1245370.00
2018-08-22 00:00:00;469792.00
2018-08-23 00:00:00;971574.00
2018-08-24 00:00:00;556417.00
2018-08-25 00:00:00;25777.00
2018-08-26 00:00:00;23282.00
2018-08-27 00:00:00;614027.00
2018-08-28 00:00:00;471187.00
2018-08-29 00:00:00;484726.00
2018-08-30 00:00:00;315746.00
2018-08-31 00:00:00;205207.00
2018-09-01 00:00:00;27138.00
2018-09-02 00:00:00;32533.00
2018-09-03 00:00:00;449585.00
2018-09-04 00:00:00;489424.00
2018-09-05 00:00:00;537178.00
2018-09-06 00:00:00;454226.00
2018-09-07 00:00:00;703712.00
2018-09-08 00:00:00;27895.00
2018-09-09 00:00:00;3498.00
2018-09-10 00:00:00;437332.00
2018-09-11 00:00:00;297074.00
2018-09-12 00:00:00;429889.00
2018-09-13 00:00:00;121553.00
2018-09-14 00:00:00;381603.00
