Timestamp;WebRequestCount;
2019-10-13 22:30:00;2097.00;
2019-10-13 23:30:00;963.00;
2019-10-14 00:30:00;630.00;
2019-10-14 01:30:00;383.00;
2019-10-14 02:30:00;223.00;
2019-10-14 03:30:00;288.00;
2019-10-14 04:30:00;354.00;
2019-10-14 05:30:00;2198.00;
2019-10-14 06:30:00;2616.00;
2019-10-14 07:30:00;5909.00;
2019-10-14 08:30:00;16248.00;
2019-10-14 09:30:00;33733.00;
2019-10-14 10:30:00;51366.00;
2019-10-14 11:30:00;61683.00;
2019-10-14 12:30:00;63873.00;
2019-10-14 13:30:00;66688.00;
2019-10-14 14:30:00;89579.00;
2019-10-14 15:30:00;82820.00;
2019-10-14 16:30:00;62357.00;
2019-10-14 17:30:00;64477.00;
2019-10-14 18:30:00;49112.00;
2019-10-14 19:30:00;25608.00;
2019-10-14 20:30:00;49669.00;
2019-10-14 21:30:00;38673.00;
2019-10-14 22:30:00;26043.00;
2019-10-14 23:30:00;20957.00;
2019-10-15 00:30:00;17227.00;
2019-10-15 01:30:00;16872.00;
2019-10-15 02:30:00;15617.00;
2019-10-15 03:30:00;14211.00;
2019-10-15 04:30:00;13936.00;
2019-10-15 05:30:00;13855.00;
2019-10-15 06:30:00;7062.00;
2019-10-15 07:30:00;4485.00;
2019-10-15 08:30:00;15030.00;
2019-10-15 09:30:00;40393.00;
2019-10-15 10:30:00;45617.00;
2019-10-15 11:30:00;44713.00;
2019-10-15 12:30:00;42360.00;
2019-10-15 13:30:00;36063.00;
2019-10-15 14:30:00;62696.00;
2019-10-15 15:30:00;70909.00;
2019-10-15 16:30:00;45991.00;
2019-10-15 17:30:00;30552.00;
2019-10-15 18:30:00;20808.00;
2019-10-15 19:30:00;13510.00;
2019-10-15 20:30:00;9915.00;
2019-10-15 21:30:00;4279.00;
2019-10-15 22:30:00;3865.00;
2019-10-15 23:30:00;1915.00;
2019-10-16 00:30:00;1457.00;
2019-10-16 01:30:00;794.00;
2019-10-16 02:30:00;577.00;
2019-10-16 03:30:00;536.00;
2019-10-16 04:30:00;682.00;
2019-10-16 05:30:00;1227.00;
2019-10-16 06:30:00;3942.00;
2019-10-16 07:30:00;4165.00;
2019-10-16 08:30:00;13298.00;
2019-10-16 09:30:00;23807.00;
2019-10-16 10:30:00;39890.00;
2019-10-16 11:30:00;47291.00;
2019-10-16 12:30:00;42485.00;
2019-10-16 13:30:00;47797.00;
2019-10-16 14:30:00;45479.00;
2019-10-16 15:30:00;41390.00;
2019-10-16 16:30:00;26559.00;
2019-10-16 17:30:00;22550.00;
2019-10-16 18:30:00;14210.00;
2019-10-16 19:30:00;8840.00;
2019-10-16 20:30:00;4410.00;
2019-10-16 21:30:00;4278.00;
2019-10-16 22:30:00;3032.00;
2019-10-16 23:30:00;1820.00;
2019-10-17 00:30:00;1038.00;
2019-10-17 01:30:00;679.00;
2019-10-17 02:30:00;416.00;
2019-10-17 03:30:00;391.00;
2019-10-17 04:30:00;340.00;
2019-10-17 05:30:00;1462.00;
2019-10-17 06:30:00;1938.00;
2019-10-17 07:30:00;3778.00;
2019-10-17 08:30:00;10296.00;
2019-10-17 09:30:00;95329.00;
2019-10-17 10:30:00;60023.00;
2019-10-17 11:30:00;29141.00;
2019-10-17 12:30:00;56863.00;
2019-10-17 13:30:00;30135.00;
2019-10-17 14:30:00;27470.00;
2019-10-17 15:30:00;32778.00;
2019-10-17 16:30:00;39693.00;
2019-10-17 17:30:00;32070.00;
2019-10-17 18:30:00;28885.00;
2019-10-17 19:30:00;13739.00;
2019-10-17 20:30:00;8489.00;
2019-10-17 21:30:00;5173.00;
2019-10-17 22:30:00;5185.00;
2019-10-17 23:30:00;1323.00;
2019-10-18 00:30:00;1097.00;
2019-10-18 01:30:00;818.00;
2019-10-18 02:30:00;512.00;
2019-10-18 03:30:00;496.00;
2019-10-18 04:30:00;618.00;
2019-10-18 05:30:00;1020.00;
2019-10-18 06:30:00;2384.00;
2019-10-18 07:30:00;5073.00;
2019-10-18 08:30:00;14582.00;
2019-10-18 09:30:00;29477.00;
2019-10-18 10:30:00;29462.00;
2019-10-18 11:30:00;26579.00;
2019-10-18 12:30:00;28283.00;
2019-10-18 13:30:00;27196.00;
2019-10-18 14:30:00;30840.00;
2019-10-18 15:30:00;32979.00;
2019-10-18 16:30:00;31670.00;
2019-10-18 17:30:00;39673.00;
2019-10-18 18:30:00;85430.00;
2019-10-18 19:30:00;122192.00;
2019-10-18 20:30:00;23957.00;
2019-10-18 21:30:00;27952.00;
2019-10-18 22:30:00;19599.00;
2019-10-18 23:30:00;19894.00;
2019-10-19 00:30:00;17318.00;
2019-10-19 01:30:00;2156.00;
2019-10-19 09:30:00;2559.00;
2019-10-19 10:30:00;2686.00;
2019-10-19 11:30:00;2935.00;
2019-10-19 12:30:00;1947.00;
2019-10-19 13:30:00;1885.00;
2019-10-19 14:30:00;2367.00;
2019-10-19 15:30:00;2048.00;
2019-10-19 16:30:00;1987.00;
2019-10-19 17:30:00;1850.00;
2019-10-19 18:30:00;2664.00;
2019-10-19 19:30:00;2267.00;
2019-10-19 20:30:00;1653.00;
2019-10-19 21:30:00;2083.00;
2019-10-19 22:30:00;1836.00;
2019-10-19 23:30:00;1495.00;
2019-10-20 00:30:00;1027.00;
2019-10-20 01:30:00;298.00;
2019-10-20 02:30:00;249.00;
2019-10-20 03:30:00;215.00;
2019-10-20 04:30:00;189.00;
2019-10-20 05:30:00;489.00;
2019-10-20 06:30:00;716.00;
2019-10-20 07:30:00;1125.00;
2019-10-20 08:30:00;1528.00;
2019-10-20 09:30:00;1262.00;
2019-10-20 10:30:00;1681.00;
2019-10-20 11:30:00;2103.00;
2019-10-20 12:30:00;2207.00;
2019-10-20 13:30:00;2449.00;
2019-10-20 14:30:00;2825.00;
2019-10-20 15:30:00;1993.00;
2019-10-20 16:30:00;2426.00;
2019-10-20 17:30:00;2942.00;
2019-10-20 18:30:00;4673.00;
2019-10-20 19:30:00;3387.00;
2019-10-20 20:30:00;7267.00;
2019-10-20 21:30:00;4082.00;
2019-10-20 22:30:00;3509.00;
2019-10-20 23:30:00;2396.00;
2019-10-21 00:30:00;875.00;
2019-10-21 01:30:00;562.00;
2019-10-21 02:30:00;334.00;
2019-10-21 03:30:00;326.00;
2019-10-21 04:30:00;694.00;
2019-10-21 05:30:00;1620.00;
2019-10-21 06:30:00;2138.00;
2019-10-21 07:30:00;5636.00;
2019-10-21 08:30:00;16366.00;
2019-10-21 09:30:00;45567.00;
2019-10-21 10:30:00;65527.00;
2019-10-21 11:30:00;92855.00;
2019-10-21 12:30:00;54176.00;
2019-10-21 13:30:00;41915.00;
2019-10-21 14:30:00;54748.00;
2019-10-21 15:30:00;56274.00;
2019-10-21 16:30:00;95578.00;
2019-10-21 17:30:00;78234.00;
2019-10-21 18:30:00;54269.00;
2019-10-21 19:30:00;87706.00;
2019-10-21 20:30:00;91497.00;
2019-10-21 21:30:00;9679.00;
2019-10-21 22:30:00;5427.00;
2019-10-21 23:30:00;2439.00;
2019-10-22 00:30:00;1574.00;
2019-10-22 01:30:00;721.00;
2019-10-22 02:30:00;546.00;
2019-10-22 03:30:00;674.00;
2019-10-22 04:30:00;610.00;
2019-10-22 05:30:00;1124.00;
2019-10-22 06:30:00;2199.00;
2019-10-22 07:30:00;4810.00;
2019-10-22 08:30:00;10263.00;
2019-10-22 09:30:00;25348.00;
2019-10-22 10:30:00;18019.00;
2019-10-22 11:30:00;16478.00;
2019-10-22 12:30:00;18754.00;
2019-10-22 13:30:00;18180.00;
2019-10-22 14:30:00;113266.00;
2019-10-22 15:30:00;192700.00;
2019-10-22 16:30:00;173818.00;
2019-10-22 17:30:00;100863.00;
2019-10-22 18:30:00;70979.00;
2019-10-22 19:30:00;15303.00;
2019-10-22 20:30:00;9689.00;
2019-10-22 21:30:00;6449.00;
2019-10-22 22:30:00;4927.00;
2019-10-22 23:30:00;2490.00;
2019-10-23 00:30:00;1134.00;
2019-10-23 01:30:00;798.00;
2019-10-23 02:30:00;678.00;
2019-10-23 03:30:00;470.00;
2019-10-23 04:30:00;514.00;
2019-10-23 05:30:00;1524.00;
2019-10-23 06:30:00;2258.00;
2019-10-23 07:30:00;4468.00;
2019-10-23 08:30:00;14388.00;
2019-10-23 09:30:00;23240.00;
2019-10-23 10:30:00;35707.00;
2019-10-23 11:30:00;41606.00;
2019-10-23 12:30:00;32048.00;
2019-10-23 13:30:00;31293.00;
2019-10-23 14:30:00;37561.00;
2019-10-23 15:30:00;66253.00;
2019-10-23 16:30:00;55590.00;
2019-10-23 17:30:00;20030.00;
2019-10-23 18:30:00;21980.00;
2019-10-23 19:30:00;26237.00;
2019-10-23 20:30:00;49193.00;
2019-10-23 21:30:00;3657.00;
2019-10-23 22:30:00;2141.00;
2019-10-23 23:30:00;1680.00;
2019-10-24 00:30:00;1488.00;
2019-10-24 01:30:00;630.00;
2019-10-24 02:30:00;633.00;
2019-10-24 03:30:00;392.00;
2019-10-24 04:30:00;368.00;
2019-10-24 05:30:00;1156.00;
2019-10-24 06:30:00;1755.00;
2019-10-24 07:30:00;3554.00;
2019-10-24 08:30:00;9129.00;
2019-10-24 09:30:00;16252.00;
2019-10-24 10:30:00;26477.00;
2019-10-24 11:30:00;43093.00;
2019-10-24 12:30:00;45408.00;
2019-10-24 13:30:00;43955.00;
2019-10-24 14:30:00;43625.00;
2019-10-24 15:30:00;28124.00;
2019-10-24 16:30:00;21366.00;
2019-10-24 17:30:00;16263.00;
2019-10-24 18:30:00;23815.00;
2019-10-24 19:30:00;7833.00;
2019-10-24 20:30:00;7004.00;
2019-10-24 21:30:00;4201.00;
2019-10-24 22:30:00;3439.00;
2019-10-24 23:30:00;2251.00;
2019-10-25 00:30:00;1506.00;
2019-10-25 01:30:00;1146.00;
2019-10-25 02:30:00;766.00;
2019-10-25 03:30:00;519.00;
2019-10-25 04:30:00;734.00;
2019-10-25 05:30:00;829.00;
2019-10-25 06:30:00;2057.00;
2019-10-25 07:30:00;4180.00;
2019-10-25 08:30:00;5732.00;
2019-10-25 09:30:00;15812.00;
2019-10-25 10:30:00;34203.00;
2019-10-25 11:30:00;35632.00;
2019-10-25 12:30:00;27822.00;
2019-10-25 13:30:00;26923.00;
2019-10-25 14:30:00;28863.00;
2019-10-25 15:30:00;25253.00;
2019-10-25 16:30:00;18565.00;
2019-10-25 17:30:00;14953.00;
2019-10-25 18:30:00;10369.00;
2019-10-25 19:30:00;6940.00;
2019-10-25 20:30:00;4335.00;
2019-10-25 21:30:00;11905.00;
2019-10-25 22:30:00;29207.00;
2019-10-25 23:30:00;18337.00;
2019-10-26 00:30:00;868.00;
2019-10-26 01:30:00;454.00;
2019-10-26 02:30:00;373.00;
2019-10-26 03:30:00;578.00;
2019-10-26 04:30:00;268.00;
2019-10-26 05:30:00;503.00;
2019-10-26 06:30:00;418.00;
2019-10-26 07:30:00;807.00;
2019-10-26 08:30:00;692.00;
2019-10-26 09:30:00;601.00;
2019-10-26 10:30:00;1229.00;
2019-10-26 11:30:00;1150.00;
2019-10-26 12:30:00;794.00;
2019-10-26 13:30:00;1242.00;
2019-10-26 14:30:00;904.00;
2019-10-26 15:30:00;989.00;
2019-10-26 16:30:00;166.00;
2019-10-26 17:30:00;556.00;
2019-10-26 18:30:00;13008.00;
2019-10-26 19:30:00;626.00;
2019-10-26 20:30:00;457.00;
2019-10-26 21:30:00;529.00;
2019-10-26 22:30:00;522.00;
2019-10-26 23:30:00;287.00;
2019-10-27 00:30:00;154.00;
2019-10-27 01:30:00;214.00;
2019-10-27 02:30:00;162.00;
2019-10-27 03:30:00;273.00;
2019-10-27 04:30:00;150.00;
2019-10-27 05:30:00;402.00;
2019-10-27 06:30:00;286.00;
2019-10-27 07:30:00;425.00;
2019-10-27 08:30:00;499.00;
2019-10-27 09:30:00;595.00;
2019-10-27 10:30:00;477.00;
2019-10-27 11:30:00;510.00;
2019-10-27 12:30:00;440.00;
2019-10-27 13:30:00;561.00;
2019-10-27 14:30:00;732.00;
2019-10-27 15:30:00;8906.00;
2019-10-27 16:30:00;572.00;
2019-10-27 17:30:00;572.00;
2019-10-27 18:30:00;587.00;
2019-10-27 19:30:00;496.00;
2019-10-27 20:30:00;330.00;
2019-10-27 21:30:00;610.00;
2019-10-27 22:30:00;885.00;
2019-10-27 23:30:00;477.00;
2019-10-28 00:30:00;236.00;
2019-10-28 01:30:00;196.00;
2019-10-28 02:30:00;315.00;
2019-10-28 03:30:00;288.00;
